name,upper_left_latitude,upper_left_longitude,upper_right_latitude,upper_right_longitude,lower_left_latitude,lower_left_longitude,lower_right_latitude,lower_right_longitude,offset,shape_x,shape_y,pix_res
ch2_tmc_ncn_20191203T1406528783_g_grd_d18,0.121375658,125.234117,0.115232377,125.897789,30.0793722,126.281318,30.0877981,125.488864
ch2_tmc_ncn_20191206T0122222471_g_grd_gds,7.92093016,92.9128053,7.90895547,93.5520178,28.8364306,94.031797,28.8508016,93.2979258
ch2_tmc_ncn_20191206T0712227064_g_grd_d18,-1.29674807,89.5000103,-1.30892442,90.1172833,28.4550469,90.7821333,28.4690665,90.0664696
ch2_tmc_ncn_20191206T1305163478_g_grd_d18,-1.52911611,86.2873067,-1.54120617,86.9070661,28.0598627,87.5525206,28.0742136,86.8372181
ch2_tmc_ncn_20191207T1040107224_g_grd_d18,0.260312002,74.4522371,0.249606572,75.0392482,29.9378857,75.6789538,29.9501681,74.9876807
ch2_tmc_ncn_20191207T1633073885_g_grd_d18,0.19175568,71.2203359,0.181227874,71.8029895,29.9027405,72.3994127,29.9149073,71.7111466
ch2_tmc_ncn_20191208T0221109733_g_grd_g26,-0.300714503,65.7964526,-0.311331729,66.3708948,29.9377828,66.930852,29.9504367,66.2383828
ch2_tmc_ncn_20191208T0221109733_g_grd_gds,-0.301615848,65.7963333,-0.311292346,66.3710566,29.9381239,66.9313492,29.9498426,66.2385513
ch2_tmc_ncn_20191208T0814173663_g_grd_d18,0.241292424,62.5217565,0.231587404,63.0923338,29.9750116,63.6389396,29.9860665,62.9438599
ch2_tmc_ncn_20191208T1407135911_g_grd_d18,0.27135349,59.2817637,0.260717534,59.8459392,29.9591523,60.3436546,29.973113,59.6528543
ch2_tmc_ncn_20191209T0152596179_g_grd_g26,-0.196122206,52.6715321,-0.203561671,53.2383597,30.0477572,53.7098883,30.0573357,53.0183736
ch2_tmc_ncn_20191209T1339104427_g_grd_d18,0.437336149,46.0952581,0.433770476,46.6542477,30.1088243,47.0800229,30.1145078,46.4034132
ch2_tmc_ncn_20191209T1932077382_g_grd_d18,0.435324621,42.8093314,0.428613299,43.368952,30.096694,43.7338155,30.1049827,43.056586
ch2_tmc_ncn_20191210T0124539756_g_grd_gds,-0.0585878866,39.5265157,-0.0621113807,40.0855902,30.1781373,40.3823744,30.1824489,39.7024407
ch2_tmc_ncn_20191210T1310542924_g_grd_d18,0.471332234,33.0000823,0.471065873,33.5544086,30.2476119,33.7457183,30.2484702,33.069003
ch2_tmc_ncn_20191210T1903498259_g_grd_d18,0.551991759,29.7508556,0.550460354,30.3127592,30.2202733,30.4457889,30.22232,29.761241
ch2_tmc_ncn_20191211T1440104524_g_grd_d18,0.62974282,18.9894606,0.630862863,19.5676378,30.9103688,19.5646969,30.9096826,18.8756347
ch2_tmc_ncn_20191212T0423276513_g_grd_d18,0.359822911,11.4608263,0.361369606,12.0391228,29.836023,12.0370102,29.8345641,11.3676057
ch2_tmc_ncn_20191212T1609152193_g_grd_d18,0.377349959,5.04202839,0.377520918,5.61635454,29.9141863,5.65541651,29.9145045,4.99221854
ch2_tmc_ncn_20191212T2004326956_g_grd_d18,0.425166401,2.9059064,0.424867798,3.48025467,29.9140981,3.53975537,29.9145899,2.8770685
ch2_tmc_ncn_20191213T0157194298_g_grd_m65,-0.0311982536,359.738543,-0.0308835607,0.310952183,25.2588126,0.362200084,25.2594519,359.732021
ch2_tmc_ncn_20191213T0552461631_g_grd_gds,0.4469599,357.57392,0.443612014,358.144169,12.0750947,358.166669,12.0758871,357.586657
ch2_tmc_ncn_20191213T1343221741_g_grd_d18,0.554255226,353.417459,0.552102867,353.99012,29.9475416,354.088856,29.9511616,353.429503
ch2_tmc_ncn_20191213T1738373173_g_grd_d18,0.440068682,351.312685,0.440675789,351.890944,29.9955778,351.961269,29.9953858,351.296899
ch2_tmc_ncn_20191213T2133547852_g_grd_d18,0.483756068,349.208119,0.483345724,349.786189,30.0406408,349.847583,30.0413208,349.185858
ch2_tmc_ncn_20191214T1710203439_g_grd_d18,0.712042274,338.590825,0.712360212,339.184968,30.2270048,339.180957,30.227502,338.518384
ch2_tmc_ncn_20191214T2105379920_g_grd_d18,0.84082885,336.416565,0.838440527,337.014268,30.3002616,337.024922,30.3022246,336.36132
ch2_tmc_ncn_20191215T0851578290_g_grd_gds,2.75455792,329.939257,2.75667758,330.537296,30.4961497,330.550953,30.4945563,329.889445
ch2_tmc_ncn_20191215T2037064948_g_grd_d18,1.0507164,323.408798,1.04920381,324.008607,30.5408967,324.075026,30.5426426,323.411316
ch2_tmc_ncn_20191216T0032018751_g_grd_d18,0.0855467233,321.236215,0.0851082185,321.835298,30.2227698,321.917684,30.223783,321.256534
ch2_tmc_ncn_20191216T0627459222_g_grd_g26,9.0354425,317.995739,9.03319446,318.590291,18.7011738,318.623567,18.703984,318.012434
ch2_tmc_ncn_20191216T1217586845_g_grd_cnb,0.947995357,314.727786,0.94809124,315.323286,30.2434846,315.488044,30.2444785,314.820946
ch2_tmc_ncn_20191216T1810447840_g_grd_d18,0.726202678,311.476963,0.723534709,312.072622,30.4210206,312.295667,30.4245598,311.621579
ch2_tmc_ncn_20191217T0003263102_g_grd_d18,0.156770363,308.224658,0.149153847,308.818553,30.4426129,309.111633,30.4510919,308.436035
ch2_tmc_ncn_20191217T1149264828_g_grd_d18,0.761904048,301.730871,0.754811334,302.323264,30.5340788,302.723492,30.5424677,302.044045
ch2_tmc_ncn_20191217T2335216842_g_grd_d18,0.926303974,295.224253,0.918740377,295.813679,30.5319723,296.297949,30.5409712,295.618731
ch2_tmc_ncn_20191218T0528193835_g_grd_gds,0.985778917,291.963914,0.977100284,292.552513,30.6354997,293.065685,30.6450425,292.38588
ch2_tmc_ncn_20191218T1121183775_g_grd_gds,1.05890977,288.712355,1.0483815,289.299727,30.769442,289.846707,30.7814094,289.167947
ch2_tmc_ncn_20191218T1714166346_g_grd_d18,1.1236394,285.463226,1.11999086,286.048704,30.8103394,286.60802,30.8153728,285.933325
ch2_tmc_ncn_20191219T0500136311_g_grd_gds,1.29265792,279.009592,1.28588595,279.582998,30.9850222,280.171456,30.9935335,279.516173
ch2_tmc_ncn_20191219T1053106529_g_grd_gds,1.23146908,275.810062,1.24600565,276.378924,31.0306079,276.968462,31.0199918,276.319254
